"stop_code","stop_id","stop_name","platform_code","stop_url","easting","northing","stop_lon","stop_lat"
"BIA","BSAUWEA","Bishop Auckland West Station","15827","NAPTAN","420618","529159","-1.68194714193","54.65711657664"
"BSC","BSCTSTA","Bescot Stadium Rail Station","65707","NAPTAN","400700","296138","-1.9911054766","52.56309313612"
"BBG","BSHB","Bishopbriggs Rail Station","6443","NAPTAN","260999","670101","-4.22491474935","55.90387809362"
"BGL","BUGLE","Bugle Rail Station","85231","NAPTAN","201673","59336","-4.79210020003","50.40034870413"
"CMB","CAMBNTH","Cambridge North Rail Station","47214","NAPTAN","547529","260669","0.15847881449","52.22448192767"
"CML","CARMYLE","Carmyle Rail Station","7294","NAPTAN","264929","662231","-4.15818019274","55.83433678265"
"CFD","CASTLFD","Castleford Rail Station","16912","NAPTAN","442680","425488","-1.35465259492","53.72407721634"
"CAU","CAUSLND","Causeland Rail Station","84417","NAPTAN","224833","59112","-4.4664478437","50.40569031995"
"CED","CHDNGTN","Cheddington Rail Station","70319","NAPTAN","492230","218548","-0.66215178661","51.85791824384"
"CLJ","CLPHMJM","Clapham Junction Rail Station","87219","NAPTAN","527200","175500","-0.17026456167","51.46418757383"
"ZCW","CNDAW","Canada Water Rail Station","87568","NAPTAN","535473","179475","-0.04971975403","51.49799008862"
"CRE","CREWE","Crewe Rail Station","42140","NAPTAN","371100","354798","-2.43296883345","53.08962486723"
"CKY","CRSKEYS","Crosskeys Rail Station","76632","NAPTAN","322133","191943","-3.1261699232","51.62090186299"
"DID","DIDCOTP","Didcot Parkway Rail Station","74313","NAPTAN","452522","190507","-1.24289343271","51.61095435103"
"DWD","DLWYDLN","Dolwyddelan Rail Station","40063","NAPTAN","273740","352188","-3.88513216611","53.05201237014"
"EBB","EBWVTN","Ebbw Vale Town Rail Station","76647","NAPTAN","317129","209353","-3.20257692119","51.77668790436"
"EFF","EFNGHMJ","Effingham Junction Rail Station","87071","NAPTAN","510269","155892","-0.41996533957","51.29149533536"
"EMS","EMSWTH","Emsworth Rail Station","86343","NAPTAN","474824","106326","-0.9384296638","50.85161431692"
"EKB","ESKBANK","Eskbank Rail Station","4709","NAPTAN","332343","665937","-3.08307301274","55.88180241996"
"EBA","EUXT","Euxton Balshaw Lane Rail Station","30163","NAPTAN","355688","418429","-2.67202345656","53.66047929434"
"FGW","FGDHGWK","Fishguard & Goodwick Rail Station","80013","NAPTAN","194537","238198","-4.99483776655","52.00411412367"
"FOC","FLSCRHN","Falls of Cruachan Rail Station","6050","NAPTAN","207989","726752","-5.11247770875","56.39388301069"
"HLB","HLDNBRO","Hildenborough Rail Station","89356","NAPTAN","555678","148500","0.22758998859","51.2144861558"
"HRW","HROWDC","Harrow & Wealdstone Rail Station","72017","NAPTAN","515463","189461","-0.33457107138","51.59217767161"
"HKN","HUCKNAL","Hucknall Rail Station","55098","NAPTAN","454020","349301","-1.19581146607","53.03828405925"
"ILN","ILKES","Ilkeston Rail Station","56547","NAPTAN","447438","342702","-1.29493178269","52.97959198271"
"INP","INVERKP","Inverkip Rail Station","7004","NAPTAN","220529","671841","-4.8725861441","55.90610443226"
"IVY","IVYBDGE","Ivybridge Rail Station","84067","NAPTAN","264747","56572","-3.90420412874","50.39341217768"
"KNW","KENLSTN","Kenilworth Rail Station","69311","NAPTAN","429204","271709","-1.57273822805","52.34270528381"
"KBW","KNEBWTH","Knebworth Rail Station","53228","NAPTAN","524906","220249","-0.18728871212","51.86685483705"
"KIT","KNTBRY","Kintbury Rail Station","74805","NAPTAN","438634","167200","-1.44598884527","51.40252197567"
"KLF","KRKSLFR","Kirkstall Forge Rail Station","17140","NAPTAN","424949","436447","-1.62247926932","53.8237197044"
"LES","LHONSEA","Leigh-on-Sea Rail Station","51013","NAPTAN","583198","185790","0.64041138603","51.54127324584"
"LIP","LIPHOOK","Liphook Rail Station","87064","NAPTAN","484155","130906","-0.8002284029","51.0713162218"
"LTH","LLHLETH","Llanhilleth Rail Station","76640","NAPTAN","321646","200783","-3.1351875865","51.70030092493"
"LOO","LOOE","Looe Rail Station","84421","NAPTAN","225393","53922","-4.4561637261","50.35922537046"
"LMR","LOWMOOR","Low Moor Rail Station","18461","NAPTAN","416359","428200","-1.75340384946","53.74992698329"
"LGW","LWBY","Langwathby Rail Station","9418","NAPTAN","357320","533459","-2.66368369186","54.69435742935"
"MAL","MALDENM","Malden Manor Rail Station","87400","NAPTAN","521088","166510","-0.26127390591","51.38472999813"
"MZH","MAZEH","Maze Hill Rail Station","88435","NAPTAN","539173","177865","0.00291420855","51.48262465538"
"MRR","MORAR","Morar Rail Station","6002","NAPTAN","167799","793003","-5.82191769843","56.9697189042"
"MKT","MRKSTEY","Marks Tey Rail Station","50105","NAPTAN","591666","223924","0.78332750841","51.88093894522"
"MYL","MRYLAND","Maryland Rail Station","50438","NAPTAN","539181","184927","0.00581521216","51.54608136286"
"NRN","NAIRN","Nairn Rail Station","1125","NAPTAN","288160","856012","-3.87200004631","57.58024558648"
"NBE","NBRWGE","Newbridge Rail Station","76634","NAPTAN","321054","196956","-3.14288514679","51.66581544774"
"NEL","NLSN","Nelson Rail Station","29033","NAPTAN","386030","437659","-2.21375929722","53.83500634801"
"NUT","NUTBORN","Nutbourne Rail Station","86363","NAPTAN","478739","105767","-0.88294549027","50.84606954263"
"OKM","OAKHAM","Oakham Rail Station","59135","NAPTAN","485689","309028","-0.7341711259","52.67221481681"
"PIN","PINHOE","Pinhoe Rail Station","83453","NAPTAN","296414","94161","-3.46933293098","50.73778489347"
"PBR","POTRSBR","Potters Bar Rail Station","54001","NAPTAN","525008","201359","-0.19260545914","51.69706737121"
"PTK","PTCK","Partick Rail Station","6359","NAPTAN","255629","666491","-4.30880630356","55.86988799269"
"QUI","QNTRLDW","Quintrell Downs Rail Station","85246","NAPTAN","184893","60406","-5.02849134407","50.40405475749"
"RAM","RAMSGTE","Ramsgate Rail Station","89473","NAPTAN","637346","165699","1.4064671553","51.34080451766"
"RDS","REDISHS","Reddish South Rail Station","32521","NAPTAN","389550","393248","-2.15876432556","53.43592542169"
"RIL","RICELA","Rice Lane Rail Station","36053","NAPTAN","336200","396098","-2.9623183852","53.45777114192"
"ROR","ROGRSTN","Rogerstone Rail Station","76628","NAPTAN","326214","189069","-3.06661248891","51.59561618022"
"RMC","ROTHCEN","Rotherham Central Rail Station","24799","NAPTAN","442590","393018","-1.36043453053","53.43225319174"
"SCT","SCSCLDR","Scotscalder Rail Station","1009","NAPTAN","309600","956022","-3.55204979895","58.48299100064"
"SDH","SDBRYHH","Sudbury Hill Harrow Rail Station","63004","NAPTAN","515463","185710","-0.33580281227","51.55846537542"
"SDF","SDRSFOT","Saundersfoot Rail Station","80213","NAPTAN","212462","206089","-4.71658250405","51.72209071518"
"STN","SHVN","Stonehaven Rail Station","2113","NAPTAN","386400","786202","-2.22529705069","56.96682338528"
"SFI","SHWFAIR","Shawfair Rail Station","4712","NAPTAN","331959","669961","-3.09022368414","55.91789664757"
"SMO","SMERTON","South Merton Rail Station","87327","NAPTAN","524943","168635","-0.20515739927","51.40299311016"
"SRA","STFD","Stratford (London) Rail Station","52226","NAPTAN","538555","184444","-0.00339665668","51.54189506722"
"SOC","STHCENT","Southend Central Rail Station","51007","NAPTAN","588160","185503","0.71172670882","51.53706460169"
"SJS","STJMSST","St James Street (London) Rail Station","52734","NAPTAN","536391","188735","-0.03291837598","51.58098091546"
"SBJ","STRBDG1","Stourbridge Junction Rail Station","65932","NAPTAN","390998","283294","-2.13387628874","52.44754188216"
"STF","STRMFRY","Stromeferry Rail Station","1075","NAPTAN","186467","834670","-5.55116067873","57.35229778238"
"SUO","SUTTON","Sutton (London) Rail Station","87671","NAPTAN","526032","163826","-0.19121474063","51.35953316265"
"SVB","SVRNBCH","Severn Beach Rail Station","81211","NAPTAN","354033","184781","-2.66447672416","51.56002680654"
"SNW","SWNWICK","Swanwick Rail Station","86225","NAPTAN","451749","108721","-1.265852382","50.87566987438"
"TLC","TALYCFN","Tal-y-Cafn Rail Station","40057","NAPTAN","278720","371688","-3.81826312577","53.22836276636"
"TGM","TEINMTH","Teignmouth Rail Station","83607","NAPTAN","294201","73102","-3.49466276982","50.54806212712"
"TRO","TRWBRDG","Trowbridge Rail Station","82085","NAPTAN","385160","157881","-2.21433441813","51.31983105563"
"TYG","TYGWYN","Tygwyn Rail Station","64424","NAPTAN","260260","334948","-4.07865470661","52.89378518638"
"UHL","UPRHLWY","Upper Holloway Rail Station","63641","NAPTAN","529748","186630","-0.12951300268","51.56363123136"
"WPE","WAPPING","Wapping Rail Station","52090","NAPTAN","535023","180175","-0.05593081577","51.50438805424"
"WDH","WDHOUSE","Woodhouse Rail Station","25824","NAPTAN","442850","385398","-1.35755342307","53.36374367509"
"WDT","WDRYTON","West Drayton Rail Station","73780","NAPTAN","506119","180120","-0.47223423532","51.5100549217"
"WNT","WDWTOWN","Wandsworth Town Rail Station","87153","NAPTAN","525968","175120","-0.1881254027","51.46104779551"
"WLI","WELLING","Welling Rail Station","88419","NAPTAN","546088","176075","0.10168964098","51.46479848086"
"WND","WENDOVR","Wendover Rail Station","70359","NAPTAN","486545","207749","-0.74737229629","51.76175730519"
"SWS","WGSTS","South Wigston Rail Station","59285","NAPTAN","458769","298618","-1.13407707873","52.5822244121"
"WFF","WHIFLET","Whifflet Rail Station","7342","NAPTAN","273729","664121","-4.01865514186","55.85369161139"
"WBD","WHTBDGE","Whitley Bridge Rail Station","18008","NAPTAN","455670","422848","-1.15828029663","53.69912984911"
"WGN","WIGANNW","Wigan North Western Rail Station","35136","NAPTAN","358133","405410","-2.63327374892","53.54366144407"
"WSR","WMOR","Woodsmoor Rail Station","32539","NAPTAN","390647","387744","-2.14208658937","53.38647349401"
"WOP","WORCPWY","Worcestershire Parkway Rail Station","67114","NAPTAN","389149","250874","-2.16002516118","52.15604578166"
"WRT","WORSTED","Worstead Rail Station","48016","NAPTAN","629689","325412","1.40408137209","52.77742622074"
"WVF","WVLSFLD","Wivelsfield Rail Station","87969","NAPTAN","532058","120001","-0.1207899385","50.96429671279"
"WWI","WWICKHM","West Wickham Rail Station","88327","NAPTAN","538274","166565","-0.01443186658","51.38130142586"
"YEO","YEOFORD","Yeoford Rail Station","83319","NAPTAN","278326","98906","-3.72711913021","50.7769241609"
"YNW","YNYSWEN","Ynyswen Rail Station","78002","NAPTAN","294861","197340","-3.52159682607","51.66497130275"
"ZAE","ALDGEST","ALDGATE EAST UND","87123","ATOC","533800","181300","-0.07311737264227339","51.51478848542545"
"","GNBARWJ","BUGLE","85229","ATOC","201700","59300","-4.791701163081051","50.40003148532789"
"CFC","SWNACFC","CORFE CASTLE","86955","ATOC","396200","82000","-2.055090670191158","50.637667907099214"
"EBF","EBSFLTI","EBBSFLEET INTCIV","89530","ATOC","561500","174100","0.3224703087869268","51.442869095611215"
"XXI","EBSFEJN","EBBSFLEET INTERNATIONAL","89532","ATOC","561400","174100","0.321032647636497","51.44289755741567"
"GUD","GOODSND","GOODRINGTON SANDS","83636","ATOC","289100","59500","-3.5625956014764304","50.424839870507185"
"","GOURSTN","GOUROCK","7011","ATOC","224200","678100","-4.818015218297538","55.96362777476355"
"HHB","HEYSHBR","HEYSHAM PORT","11611","ATOC","340200","460000","-2.9144711906876157","54.03251475401856"
"XHZ","HIGHBYE","HIGHBURY & ISLINGTON NLL","52051","ATOC","531600","184700","-0.10353431433907014","51.545859673002134"
