"STANOX","TIPLOC","CRS","Description","dataSource","stop_lon","stop_lat","easting","northing"
"9339","BORRVIA","","BORROW BROOK VIADUCT","woodpecker","-2.6041926170545624","54.4068240379321","360880","501430"
"9413","HOWEACS","","CUMWHINTON R S","woodpecker","-2.8344405170207594","54.856331675602696","346529","551600"
"9414","LOWHXSB","","LOW HOUSE CROSSING S.B.","woodpecker","-2.769087716592472","54.831072191999304","350693","548742"
"9415","ARMTHWT","AWT","Armathwaite Rail Station","NAPTAN","-2.77207104301","54.80946514572","350475","546339"
"9416","LAZKRKO","LZB","Lazonby & Kirkoswald Rail Station","NAPTAN","-2.70320861395","54.75043672254","354835","539724"
"9417","NWBIDRS","","NEW BIGGIN","openRailData","-2.60613582445835","54.65625591264332","360993","529186"
"9418","LWBY","LGW","Langwathby Rail Station","NAPTAN","-2.66368369186","54.69435742935","357320","533459"
"9419","NWBICUL","","CULGAITH CROSSOVER","woodpecker","-2.606127810898253","54.65625542024727","360994","529186"
"9420","NWBIKTH","","KIRKBY THORE","woodpecker","-2.5496679154535165","54.63597626412547","364618","526899"
"9421","NWBIBG","","BRITISH GYPSUM","woodpecker","-2.5486638744263934","54.6352859157245","364683","526822"
"9422","NWBIREP","","NEW BIGGIN","woodpecker","-2.5484443202936347","54.635106254936716","364697","526802"
"9423","NWBIT55","","KIRKBY THORE SIG. KT55","woodpecker","-2.541786339320904","54.63173446721452","365123","526423"
"9424","LMAR","","LONG MARTON","woodpecker","-2.5186335079244073","54.61700199916978","366606","524773"
"9425","NWBIGBR","","NEW BIGGIN (KIRBY THORE GBRF)","woodpecker","-2.5486191367444175","54.63526867359605","364685","526820"
"9426","APBY","APP","Appleby Rail Station","NAPTAN","-2.48669223087","54.58034642846","368640","520679"
"9427","APBYNE","","APPLEBY NORTH EAST SIDIGS","TPS","-2.4857709840528184","54.58053657852663","368700","520700"
"9428","WARCOP","","WARCOP (CLOSED)","woodpecker","-2.3797440521374567","54.533714683519186","375525","515448"
"9429","ORMMSID","","ORMSIDE","openRailData","-2.467016208961385","54.547808592258896","369888","517050"
"9430","ELOC01888","","Helm Tunnel","railmap","-2.4587114","54.5276731","370411","514806"
"9430","HELTNL","","HELM TUNNEL","woodpecker","-2.458712889616431","54.527586155290585","370410","514796"
"9431","CROGAR","","CROSBY GARRETT","woodpecker","-2.4248262171034636","54.482768241624","372573","509795"
"9434","KSTPURS","","KIRKBY STEPHEN URS","woodpecker","-2.3662065460006536","54.45244644583104","376354","506400"
"9435","KSTP9","","KIRKBY STEPHEN KS9","woodpecker","-2.365997549038281","54.452197296838534","376367","506372"
"9436","KSTP","KSW","Kirkby Stephen Rail Station","NAPTAN","-2.36859659567","54.45485699858","376200","506669"
"9437","BRKTNL","","BIRKETT TUNNEL","woodpecker","-2.3523327830219936","54.42538538929399","377238","503384"
"9437","ELOC00391","","Birkett Tunnel","railmap","-2.3522905","54.4253321","377241","503378"
"9438","AISGILL","","AIS GILL SIGNAL BOX","TPS","-2.344317184841525","54.3695420936515","377728","497168"
"9439","MALRSTG","","MALLERSTANG","openRailData","-2.344788847652863","54.405578667434916","377717","501178"
"9440","GARSDLE","GSD","Garsdale Rail Station","NAPTAN","-2.32635352287","54.32143003419","378870","491809"
"9441","GARSCE","","GARSDALE URS (CE)","openRailData","-2.3221289996064045","54.32329323850179","379146","492015"
"9443","DENT","DNT","Dent Rail Station","NAPTAN","-2.36359856953","54.28240865577","376425","487479"
"9445","BLEMOR","","BLEA MOOR R S","woodpecker","-2.3731155175240675","54.220774489335014","375769","480624"
"9446","BLEMUGL","","BLEA MOOR UP GOODS LOOP","openRailData","-2.373619782260414","54.21826322385737","375735","480345"
"9507","RIBLHGB","","RIBBLEHEAD VQ GBRF","woodpecker","-2.356687088597367","54.204146807328016","376831","478769"
"9508","RIBLHED","RHD","Ribblehead Rail Station","NAPTAN","-2.36085578685","54.20584476619","376560","478959"
"9509","RIBLHVQ","","RIBBLEHEAD (VIRTUAL QUARRY)","woodpecker","-2.358096023607185","54.2046405610021","376740","478824"
"9510","RIBLHVD","","RIBBLEHEAD VIADUCT","woodpecker","-2.3660964033733807","54.20760933865028","376219","479157"
"9511","ARCQGBF","","ARCOW QUARRY GBRF","woodpecker","-2.2979078962925996","54.12705854080739","380629","470173"
"9512","ARCQGF","","ARCOW QUARRY GF","woodpecker","-2.297027837188778","54.13050297426759","380688","470556"
"9513","HTNRIBL","HIR","Horton-in-Ribblesdale Rail Station","NAPTAN","-2.30203267063","54.14938593841","380370","472659"
"9515","CROGSMA","","SMARDALE VIADUCT","woodpecker","-2.4126842066829313","54.4681746101156","373351","508167"
"9517","HELWTHB","","HELWITH BRIDGE","openRailData","-2.3005736214333754","54.13561317621631","380459","471126"
"9521","SETTLE","SET","Settle Rail Station","NAPTAN","-2.28071401529","54.0669141517","381726","463477"
"9522","SKPT549","","SKIPTON STH JN SIG L4549","woodpecker","-2.0205371492751953","53.95584883857816","398750","451083"
"9523","SETTLEJ","","LONG PRESTON","ATOC","-2.2548321043632362","54.01685051420992","383400","457900"
"9524","SKPT031","","SKIPTON STH JN SIG L4031","woodpecker","-2.0199550335383702","53.95422168712448","398788","450902"
"9525","LPRESTN","LPR","Long Preston Rail Station","NAPTAN","-2.25559197103","54.01683728872","383350","457899"
"9526","HELILOP","","DOWN & UP GOODS LOOPS","woodpecker","-2.2279928537938187","54.01116616177415","385157","457262"
"9527","HELIFLD","HLD","Hellifield Rail Station","NAPTAN","-2.22784461222","54.01086241965","385166","457228"
"9528","","","","woodpecker","-2.2303549610571562","54.011588470726046","385002","457309"
"9529","GRGRAVE","GGV","Gargrave Rail Station","NAPTAN","-2.10517037708","53.97841636056","393200","453599"
"9530","SKPT046","","SKIPTON SIG L4046","woodpecker","-2.0331276549368287","53.95760199251751","397924","451278"
"9531","SKPT","SKI","Skipton Rail Station","NAPTAN","-2.02587206385","53.95868683184","398400","451399"
"9531","SKPTNUS","","Skipton Up Siding ISU","railmap","-2.027649","53.9582066","398284","451345"
"9532","SKPTBCS","","SKIPTON BROUGHTON ROAD C.S.","woodpecker","-2.0321580622420155","53.957942934308434","397988","451316"
"9533","SKPTNHS","","L H S","woodpecker","-2.027968420267013","53.95859402390481","398263","451388"
"9535","SKPTSNJ","","STATION NORTH JUNCTION","woodpecker","-2.03164428133174","53.95781834998164","398021","451302"
"9536","SKPTDSS","","SKIPTON DOWN STABLING SIDING","woodpecker","-2.0221456755333094","53.957122113489575","398645","451224"
"9540","","","","woodpecker","-2.02850220058811","54.04748375058107","398232","461279"
"9541","RYLSTON","","RYLSTONE","woodpecker","-2.0292301467763183","54.04515088686394","398184","461019"
"9542","RYLSGBF","","RYLSTONE TILCON","woodpecker","-2.029247257916286","54.04513754261519","398183","461018"
"9543","RYLSQRY","","RYLSTONE","railmap","-2.0292402","54.0451457","398183","461018"
"9545","RYLSLC","","RYLSTONE LEVEL CROSSING","railmap","-2.0292402","54.0451457","398183","461018"
"9546","","","","woodpecker","-2.027634021596618","54.04809961967177","398289","461347"
"10021","ASPTRIA","ASP","Aspatria Rail Station","NAPTAN","-3.33187360253","54.75895619255","314390","541259"
"10023","MPRT","MRY","Maryport Rail Station","NAPTAN","-3.49407438498","54.7113194012","303840","536169"
"10026","ELOC05745","","Flimby Station L.C.","railmap","-3.5207826","54.6896919","302067","533800"
"10026","FLIMBY","FLM","Flimby Rail Station","NAPTAN","-3.52074002752","54.6896869778","302070","533799"
"10031","SIDICKJ","","SIDDICK JN","woodpecker","-3.5543540457799936","54.66382447644051","299840","530969"
"10032","WKNTCRL","","PORT OF WORKINGTON COLAS","railmap","-3.5665601000000002","54.6512288","299021","529585"
"10033","WKNTDRS","","WORKINGTON DOCKS","openRailData","-3.557089190019924","54.651959427962744","299634","529653"
"10034","WKNTDRP","","WORKINGTON DOCKS","openRailData","-3.557089190019924","54.651959427962744","299634","529653"
"10035","WKNTDKS","","WORKINGTON (CUMBRIA CC DOCKS)","woodpecker","-3.559893431480029","54.65006675530044","299448","529446"
"10036","","","WORKINGTON DOCKS","woodpecker","-3.5619033270784337","54.64971234489836","299318","529410"
"10037","WKNTFLR","","WORKINGTON DOCKS (FLR)","woodpecker","-3.5598624614679664","54.65006869585523","299450","529447"
"10039","WKNTDJ","","WORKINGTON DERWENT JUNCTION","woodpecker","-3.557081538926867","54.651957120419326","299634","529653"
"10041","","","WORKINGTON FREIGHT DEPOT","woodpecker","-3.5636696910700585","54.64016074366942","299180","528350"
"10043","WKNTNHS","","WORKINGTON TOWN HOLDING SDGS","woodpecker","-3.568834200540187","54.62507599266747","298809","526679"
"10050","WKNT","WKG","Workington Rail Station","NAPTAN","-3.55850031764","54.64509523819","299526","528891"
"10050","WKNTDRL","","WORKINGTON UP & DN RECP LINE","woodpecker","-3.559239089715771","54.64462539993939","299477","528840"
"10051","WKNT2SB","","WORKINGTON MAIN NO2 SB","woodpecker","-3.5620536128326643","54.64218316112368","299290","528572"
"10052","WKNTMBI","","WORKINGTON FRMR MOSS BAY IRON","woodpecker","-3.569502022413652","54.62232189397558","298759","526373"
"10053","PBCKFHH","","POWBECK RAILHEAD","BPLAN","","","",""
"10055","WKNTNYD","","WORKINGTON MAIN MARSHALLING","woodpecker","-3.565708432902748","54.63489018706493","299036","527766"
"10056","","","","woodpecker","-3.563672851941938","54.64016522251009","299180","528350"
"10057","HNGT","HRR","Harrington Rail Station","NAPTAN","-3.56551465728","54.61348449745","298995","525384"
"10058","PARTNNJ","","PARTON NORTH JUNCTION","woodpecker","-3.581698031557146","54.5856825721677","297880","522314"
"10059","PARTON","PRN","Parton Rail Station","NAPTAN","-3.58080025624","54.57036867531","297900","520609"
"10101","WHITHVN","WTH","Whitehaven Rail Station","NAPTAN","-3.58693312268","54.55303154357","297460","518689"
"10118","","","WHITEHAVEN PRESTON ST","woodpecker","-3.5923432114824623","54.54540052646545","297091","517848"
"10119","","","ALBRIGHT & WILSON","woodpecker","-3.59234319846462","54.54539962780359","297091","517848"
"10123","","","CORKICKLE YARD","woodpecker","-3.5842209793383137","54.54105513960365","297605","517353"
"10124","CRCK","CKL","Corkickle Rail Station","NAPTAN","-3.58216404854","54.54167932991","297740","517419"
"10125","","","ALBRIGHT&WILSON(CLINKER)","woodpecker","-3.58956212314299","54.543894366133","297267","517677"
"10128","","","ALBRIGHT&WILSON(CAUSTIC)","woodpecker","-3.582816783246079","54.54133153036807","297697","517382"
"10130","MIREJN","","MIREHOUSE JUNCTION","woodpecker","-3.5789751811502346","54.53365238798897","297926","516522"
"10195","BRYSTNS","BYS","Braystones Rail Station","NAPTAN","-3.54182575496","54.43935999805","300100","505977"
"10195","ELOC05161","","Braystones L.C.","railmap","-3.541836","54.4393491","300099","505976"
"10197","ELOC05752","","Nethertown Station L.C.","railmap","-3.5657810999999997","54.4563785","298588","507905"
"10197","NETHRTN","NRT","Nethertown Rail Station","NAPTAN","-3.56583766431","54.45641602619","298585","507909"
"10199","STBEES","SBS","St Bees Rail Station","NAPTAN","-3.59114998253","54.49253187523","297035","511964"
"10201","SELAFLD","SEL","Sellafield Rail Station","NAPTAN","-3.51045647943","54.4165852611","302080","503399"
"10202","SELABNF","","SELLAFIELD (BNF)","woodpecker","-3.504755559790608","54.41174201472743","302438","502852"
"10203","SEASCAL","SSC","Seascale Rail Station","NAPTAN","-3.4845108079","54.3958750815","303715","501059"
"10204","DRIGBNF","","DRIGG BRITISH NUCLEAR FUELS","woodpecker","-3.449273407362435","54.37888744603811","305964","499121"
"10205","DRIGG","DRI","Drigg Rail Station","NAPTAN","-3.44341297498","54.37695941995","306340","498899"
"10206","RGLS","RAV","Ravenglass Rail Station","NAPTAN","-3.40881368272","54.35570723393","308540","496489"
"10207","SELAEWS","","SELLAFIELD (DBC)","woodpecker","-3.5049566848047853","54.412059328446574","302426","502888"
"10208","","","SELLAFIELD C&W","woodpecker","-3.5049628257605496","54.41205750529185","302426","502888"
"10209","SELADRS","","SELLAFIELD","woodpecker","-3.5072797155947453","54.413886621405105","302280","503094"
"10210","SELAS18","","SELLAFIELD SIGNAL SD18","woodpecker","-3.504307650061252","54.410775941380095","302465","502744"
"10211","SELAFNS","","SELLAFIELD NORTH SIDING","railmap","-3.5097502","54.4162408","302125","503360"
"10212","DRIGCLR","","DRIGG COLAS","railmap","-3.4476968","54.3779666","306064","499017"
"11001","WMER","WDM","Windermere Rail Station","NAPTAN","-2.90339144286","54.37960296619","341420","498609"
"11003","STAVELY","SVL","Staveley Rail Station","NAPTAN","-2.8188625288","54.37553260053","346905","498089"
"11005","BNSD","BUD","Burneside (Cumbria) Rail Station","NAPTAN","-2.76667687806","54.35497977559","350270","495764"
"11007","KENDAL","KEN","Kendal Rail Station","NAPTAN","-2.73964658475","54.33209588588","352000","493199"
"11009","OXENUGL","","OXENHOLME UP GOODS LOOP","woodpecker","-2.7259211682294504","54.30092312724142","352857","489721"
"11010","OXENDGL","","OXENHOLME DOWN GOODS LOOP","woodpecker","-2.726069984633101","54.30095941526065","352847","489725"
"11011","OXENCE","","CE SIDING","woodpecker","-2.724726602429499","54.302390761743325","352936","489884"
"11012","OXENHLM","OXN","Oxenholme Lake District Rail Station","NAPTAN","-2.72187011204","54.30492682015","353125","490164"
"11013","OXEN45","","OXENHOLME SIGNAL CE45","woodpecker","-2.7242744081818966","54.30268002514453","352966","489916"
"11014","OXENSTH","","OXENHOLME SOUTH JN","woodpecker","-2.7231314013100594","54.30354739675636","353041","490011"
"11015","MLNT","","MILNTHORPE","woodpecker","-2.7480882989698894","54.22653028703117","351327","481459"
"11016","OXEN41","","OXENHOLME SIGNAL CE41","railmap","-2.7279311","54.2985682","352723","489461"
"11207","ESKMLS","","ESKMEALS","woodpecker","-3.404899107770567","54.33473716150719","308748","494151"
"11208","ELOC04283","","Whitbeck L.C.","railmap","-3.3581051","54.242948","311594","483879"
"11208","ELOC04283","","Whitbeck L.C.","railmap","-3.3581051","54.242948","311594","483879"
"11208","ELOC05628","","Whitbeck Cattle Crossing L.C.","railmap","-3.3580335","54.2428821","311598","483872"
"11208","SILCWIT","","WHITBECK","woodpecker","-3.3580204903889435","54.242899678582624","311599","483873"
"11209","BOOTLE","BOC","Bootle (Cumbria) Rail Station","NAPTAN","-3.39386164194","54.29130200795","309370","489304"
"11210","SILCRFT","SIC","Silecroft Rail Station","NAPTAN","-3.33444147982","54.22595717811","313100","481959"
"11211","MLLM","MLM","Millom Rail Station","NAPTAN","-3.27108401955","54.21082335328","317200","480199"
"11212","MLLMSDG","","MILLOM SIDING (DBS)","woodpecker","-3.2704632076316247","54.21086960023601","317241","480204"
"11213","MLLMDRS","","MILLOM","openRailData","-3.270870994395169","54.21088645326843","317214","480206"
"11214","MLLM22","","MILLOM SIGNAL 22","railmap","-3.2740232","54.20928","317005","480031"
"11215","GREENRD","GNR","Green Road Rail Station","NAPTAN","-3.24557083268","54.24452514785","318930","483919"
"11221","FOXFILD","FOX","Foxfield Rail Station","NAPTAN","-3.21606151137","54.25866793157","320880","485459"
"11223","KRKBYIF","KBF","Kirkby-in-Furness Rail Station","NAPTAN","-3.18737570311","54.23270929975","322700","482539"
"11225","ASKAM","ASK","Askam Rail Station","NAPTAN","-3.20451119051","54.18892963805","321500","477687"
"11226","ASKAM6","","ASKAM SIGNAL AM6","woodpecker","-3.205011759261763","54.19046378290932","321470","477858"
"11227","PSTH","","PARK SOUTH","woodpecker","-3.20112876539696","54.1593136650996","321665","474388"
"11231","BAROW","BIF","Barrow-in-Furness Rail Station","NAPTAN","-3.22612033522","54.11900014196","319955","469931"
"11231","BAROWHS","","BARROW FITTERS","woodpecker","-3.225949841863837","54.11906663913143","319966","469938"
"11232","BARO54","","BARROW-IN-FURNESS SIG 52/53/54","woodpecker","-3.229242909258871","54.1211240022553","319755","470171"
"11233","BAROWCS","XBF","BARROW-IN-FURNESS C.S.","woodpecker","-3.2305604086359136","54.12170389269876","319670","470237"
"11243","BAROWRD","","BARROW MARINE TERMINAL","woodpecker","-3.212211827047561","54.099756248641334","320827","467775"
"11247","BAROWEW","","BARROW RAMSDEN DOCK (ABP)","woodpecker","-3.2118250597796307","54.09948100497349","320852","467743"
"11249","BAROWYD","","BARROW TERMINAL COMPLEX","woodpecker","-3.231471840838836","54.1218944815655","319611","470259"
"11259","BAROSHJ","","BARROW SALTHOUSE JUNCTION","woodpecker","-3.2031588152460455","54.10883065316501","321436","468774"
"11261","ROOSE","ROO","Roose Rail Station","NAPTAN","-3.19456868821","54.11516500958","322010","469469"
"11262","ELOC02910","","Parkhouse Farm L.C.","railmap","-3.1882563","54.1297384","322450","471084"
"11262","ROOSPHF","","PARK HOUSE FARM","woodpecker","-3.1882576876334627","54.129725344275826","322450","471082"
"11269","DALTONJ","","DALTON JUNCTION","woodpecker","-3.1918043908331257","54.149803711472984","322256","473320"
"11271","DALTON","DLT","Dalton Rail Station","NAPTAN","-3.17900277407","54.1542367642","323100","473799"
"11273","DALTLTN","","LINDAL TUNNEL","woodpecker","-3.155405029462072","54.16581293388872","324662","475062"
"11311","ULVRSTN","ULV","Ulverston Rail Station","NAPTAN","-3.09791516077","54.19158440895","328460","477869"
"11312","","","TEESIDE FARMERS OIL","woodpecker","-3.10132979211472","54.191489873879306","328237","477862"
